LABEL,TEXT,URL,EMAIL,PHONE,label,message,cleaned_message
0,Hi! You just spoke to TANUSHA. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,No,No,No,,,Hi! spoke TANUSHA We'd like know satisfied experience Reply Toll Free Yes
0,Eh u remember how 2 spell his name... Yes i did. He have been naughty until I have met him.,No,No,No,,,Eh u remember 2 spell name Yes naughty met
1,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. ",yes,No,No,,,Want funk ur fone weekly new tone reply TONES2U 2 text wwwringtonescouk original n best
0,I am sorry...I am not having her number sir,No,No,No,,,sorryI number sir
0,Yup... From what i remb... I think should be can book...,No,No,No,,,Yup remb think book
1,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077  www.getzed.co.uk,yes,No,No,,,FREE 1st week! No1 Nokia tone 4 ur mobile every week txt NOKIA 8077 wwwgetzedcouk
1,What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash,No,No,No,,,FLOWER DOT compare to? D= VIOLET E= TULIP F= LILY txt E F 84025 4 chance 2 WIN £100 Cash
0,"who is the murderer, coz the man was murdered on  26th January.. As public holiday �",No,No,No,,,murderer coz man murdered 26th January public holiday �
0,Nice.nice.how is it working? Tell me once u r done�,No,No,No,,,Nicenicehow working? Tell u r done�
1,PPORTUNITY to Own flat on NOIDA Xprsway *2bhk-19.63 lac(Al Insv) *3bhk-25.46 lac(Al.Insv) *0km frm FNG/Metro statn *Valid for 6 dayz sms IN to 567670,No,No,yes,,,PPORTUNITY flat NOIDA Xprsway *2bhk-1963 lac(Al Insv) *3bhk-2546 lac(AlInsv) *0km frm FNG/Metro statn *Valid 6 dayz sms 567670
0,I don�t want to talk with u�don�t call me..,No,No,No,,,don�t want talk u�don�t call
0,"Sorry, I'll call later..hav eto go..",No,No,No,,,Sorry I'll call laterhav eto go
0,Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time,No,No,No,,,read shame tell takes runs blame u 4 ever!! really 4 ever long time
0,K...k:)why cant you come here and search job:)�.that sounds better...,No,No,No,,,Kk:)why cant come search job:)�that sounds better
0,"Fighting with the world is easy, YOU either win or lose BUTt fightng with someONE who is close to u is dificult BECAUSE if u lose, u lose AND  if u win, u still lose.",No,No,No,,,Fighting world easy either win lose BUTt fightng someONE close u dificult u lose u lose u win u still lose
0,Happy birthday... Be happy ..keep smiling...,No,No,No,,,Happy birthday happy keep smiling
0,Okie�great!!,No,No,No,,,Okie�great!!
0,"You'd laugh, delete the tag and keep going. All the best for your future.",No,No,No,,,laugh delete tag keep going best future
0,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair.,No,No,No,,,Dunno juz askin cos got card got 20% 4 salon called hair sense tot da one ü cut ur hair
0,56 w jetton ave if you forgot,No,No,No,,,56 w jetton ave forgot
0,Oh k�I know that�and I have been watching here�,No,No,No,,,Oh k�I know that�and watching here�
1,"Wellness Profile -health checkup from Thyrocare: Covers heart, thyroid, kidney, liver, diabetes & more. 63 Wellness Tests @home service with 33% Disc. : 09222201004",No,No,yes,,,Wellness Profile -health checkup Thyrocare: Covers heart thyroid kidney liver diabetes & 63 Wellness Tests @home service 33% Disc : 09222201004
0,Wishing you and your family HAPPY NEW Year ..,No,No,No,,,Wishing family HAPPY NEW Year
0,"Oh k...i'm watching here:), I know what happened",No,No,No,,,Oh ki'm watching here:) know happened
0,"Today is ""song dedicated day.."" Which song will u dedicate for me? ",No,No,No,,,"Today ""song dedicated day"" song u dedicate me?"
1,FREE entry into our £350 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,yes,No,yes,,,FREE entry £350 weekly competition text word WIN 80086 18 T&C wwwtxttowincouk
1,	U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795,No,No,yes,,,U subscribed best Mobile Content Service UK £3 per 10 days send STOP 82324 Helpline 08706091795
0,"Geeee ... I miss you already, you know ? Your all I can think about.  I can't wait till next year when we will be together ... *loving kiss*",No,No,No,,,Geeee miss already know ? think can't wait till next year together *loving kiss*
0,If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop,No,No,No,,,takes enough replace loss temp reduce give malaria meds vomit self limiting illness means days completely stop
1,	Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,No,No,No,,,credits topped http://wwwbubbletextcom renewal Pin tgxxrz
0,Still chance there. If you search hard you will get it..,No,No,No,,,Still chance search hard get
0,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be mechanical�",No,No,No,,,Love decision feeling could decide love life would mechanical�
1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007  www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,yes,No,No,,,FREE 1st week! No1 Nokia tone 4 ur mob every week txt NOKIA 8007 wwwgetzedcouk POBox 36504 W45WQ norm150p/tone 16+
0,70 mins but i had to stop somewhere first.,No,No,No,,,70 mins stop somewhere first
0,32.5 m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,No,No,No,,,325 common car better buy china asia find less expensive Ill holla
0,He  chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,No,No,No,,,chickened messaged would late woould buzz hear word
1,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk,yes,No,yes,,,FREE 1st week! No1 Nokia tone 4 ur mob every week txt NOKIA 8007 Get txting tell ur mates wwwgetzedcouk
0,She is annoying... I hate when she does this...She turns what should be a fun trip into an annoying day of what she wants,No,No,No,,,annoying hate thisShe turns fun trip annoying day wants
0,"Sorry, I'll call later�buzy in some work..",No,No,No,,,Sorry I'll call later�buzy work
0,Sent me ur email id soon�.I will sent that�,No,No,No,,,Sent ur email id soon�I sent that�
0,Prabha..i'm soryda..realy..frm  my heart,No,No,No,,,Prabhai'm sorydarealyfrm heart
0,Do u know what is real FRIENDSHIP,No,No,No,,,u know real FRIENDSHIP
0,Hope you are having a good TIME.,No,No,No,,,Hope good TIME
0,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?!,No,No,No,,,heard job? I'm going wildlife talk tonight u want2come that2worzels wizzle whatever is?!
1,"Play CricEx LIVE during India vs. Netherlands match - WIN iPad,  Blackberry & Team India Jerseys at the end of the match. Logon to http://m.ibibo.com/c/10",yes,No,No,,,Play CricEx LIVE India vs Netherlands match - WIN iPad Blackberry & Team India Jerseys end match Logon http://mibibocom/c/10
0,Ummmmmaah Many many happy returns of d day my dear sweet heart..,No,No,No,,,Ummmmmaah Many many happy returns day dear sweet heart
0,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple,No,No,No,,,opinion me? 1 2 Jada 3 Kusruthi 4 Lovable 5 Silent 6 Spl character 7 matured 8 Stylish 9 Simple
0,Ok�lets wait..,No,No,No,,,Ok�lets wait
1,"Minimal documentation,  Quick approval,  Low rates. Home Loan @9.25%.Loan Against Properties@11.5%. Call on 011-43065228 visit www.mymoneymantra.com.T$C apply.",yes,No,yes,,,Minimal documentation Quick approval Low rates Home Loan @925%Loan Properties@115% Call 011-43065228 visit wwwmymoneymantracomT$C apply
0,"Sorry, I'll call later..I am in a meeting",No,No,No,,,Sorry I'll call laterI meeting
0,"As usual..iam fine, happy &amp; doing well..:) what about u?",No,No,No,,,usualiam fine happy &amp well:) u?
0,Convey my regards to him�best wishes..,No,No,No,,,Convey regards him�best wishes
0,She is annoying... She turns what should be a fun trip into an annoying day of what she wants,No,No,No,,,annoying turns fun trip annoying day wants
0,"Sorry, I'll call later ..In meeting.",No,No,No,,,Sorry I'll call later meeting
0,You gonna ring this weekend or wot?,No,No,No,,,gonna ring weekend wot?
0,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...,No,No,No,,,Sun ah Thk mayb dun anythin Thk book e lesson E pilates orchard mrt u noe hor
1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! TEXT YES for callback, no to remove from records",No,No,No,,,contract mobile 11 Mnths? Latest Motorola Nokia etc FREE! TEXT YES callback remove records
0,Sorry. || mail? ||,No,No,No,,,Sorry || mail? ||
0,Good morning princess! How are you? Take care�.keep in touch..,No,No,No,,,Good morning princess! you? Take care�keep touch
1,reat Deals at The MobileStore. Get Rs 100 Off on mobile purchases above Rs 5000. Rush offer valid till 21st Feb. Show MCoupon RPD897348602131 . T & C,No,No,No,,,reat Deals MobileStore Get Rs 100 mobile purchases Rs 5000 Rush offer valid till 21st Feb Show MCoupon RPD897348602131 & C
0,Can you plz tell me the answer. Reeta sent via fullonsms.com,No,No,No,,,plz tell answer Reeta sent via fullonsmscom
1,For 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,yes,No,yes,,,4 chance 2 win 40GB iPod £250 cash every wk Txt POD 84128 Ts&Cs wwwtextpodnet custcare 08712405020
0,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evening and stay blessed,No,No,No,,,Purity friendship two smiling reading forwarded messageIts smiling seeing name Gud evening stay blessed
1,	**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,No,No,yes,,,**FREE MESSAGE**Thanks using Auction Subscription Service 18 150p/MSGRCVD 2 Skip Auction txt 2 Unsubscribe txt STOP CustomerCare 08718726270
0,Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons?,No,No,No,,,Maybe?! Say hi find got card Great escape wetherspoons?
1,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402",No,No,yes,,,Double mins txts 4 6months FREE Bluetooth Orange Available Sony Nokia Motorola phones Call MobileUpd8 08000839402
0,"Sorry, I'll call later..in a meeting..",No,No,No,,,Sorry I'll call laterin meeting
0,Stupid.it is not possible,No,No,No,,,Stupidit possible
0,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS,No,No,No,,,HI DARLIN HOPE NICE NIGHT WISH COME CANT WAIT SEE LOVE FRAN PS
0,Our Prasanth ettans mother passed away last night. Just pray for her soul�,No,No,No,,,Prasanth ettans mother passed away last night pray soul�
0,I hate what she does... She turns what should be a fun trip into an annoying day of quarrels and whatever she want her house looks like..,No,No,No,,,hate turns fun trip annoying day quarrels whatever want house looks like
1,"	Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply.",No,No,No,,,Romantic Paris 2 nights 2 flights £79 Book 4 next year Call 08704439680Ts&Cs apply
0,"Goodmorning, today i am late for 3 min.",No,No,No,,,Goodmorning today late 3 min
0,Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u,No,No,No,,,Hello beautiful r u ok? I've kinda ad row wiv walked pub?? wanted night wiv u Miss u
1,U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com .150ppermessSubscription,yes,No,yes,,,U WIN £100 Music Gift Vouchers every week starting Txt word DRAW 87066 TsCs wwwldewcom 150ppermessSubscription
1,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), login to lucozade.co.uk/wrc ",yes,No,No,,,Got takes 2 take part WRC Rally Oz? U Lucozade Energy! Text RALLY LE 61200 (25p) login lucozadecouk/wrc
0,Wah... Okie okie... Muz make use of e unlimited... Haha...,No,No,No,,,Wah Okie okie Muz make use e unlimited Haha
0,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... Wish u a happy birth day",No,No,No,,,"7 wonders WORLD 7th 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS 1st ""Ur Lovely Friendship"" Wish u happy birth day"
0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection..",No,No,No,,,Wen ur lovable bcums angry wid u dnt take seriously Coz angry childish n true way showing deep affection
0,Otherwise had part time job and tuition..now its difficult�,No,No,No,,,Otherwise part time job tuitionnow difficult�
1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service.,No,No,yes,,,Hard LIVE 121 chat 60p/min Choose girl connect LIVE Call 09094646899 now! Cheap Chat UK's biggest live service
0,Ugh it I'm resubbing to eve,No,No,No,,,Ugh I'm resubbing eve
0,I'm stuck in da middle of da row on da right hand side of da lt...,No,No,No,,,I'm stuck da middle da row da right hand side da lt
1,Bloomberg -Message center +447797706008 Why wait? Apply for your future http://careers. bloomberg.com,yes,No,yes,,,Bloomberg -Message center +447797706008 wait? Apply future http://careers bloombergcom
0,K..k..i'm also fine:)when will you complete the course? Then u can come here and search for job�,No,No,No,,,Kki'm also fine:)when complete course? u come search job�
0,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit ",No,No,No,,,shit surprised went spent evening french guy met town fooled around bit
0,Yup�its ok..,No,No,No,,,Yup�its ok
0,"Sorry, I'll call later..have an urgent meeting..",No,No,No,,,Sorry I'll call laterhave urgent meeting
0,"Watching cartoon, listening music ; at evening, have to go temple..",No,No,No,,,Watching cartoon listening music evening go temple
0,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? Ileave this topic for now.",No,No,No,,,I'm gonna home soon want talk stuff anymore tonight k? Ileave topic
0,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . .",No,No,No,,,"Storming msg: Wen u lift phne u say ""HELLO"" u knw wt real meaning HELLO?? name girl! Yes u knw dat girl?? ""Margaret Hello"" girlfrnd f Grahmbell invnted telphone"
0,Pls convey my birthday wishes to Nimya.. Today is her birthday,No,No,No,,,Pls convey birthday wishes Nimya Today birthday
0,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid and doesn't like selling without me there and I can't be up there til late tonight",No,No,No,,,guy (kadeem) selling since break know one guy he's paranoid like selling without can't til late tonight
1,	lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,yes,No,No,,,lyricalladie(21/F) inviting friend Reply YES-910 NO-910 See her: wwwSMSac/u/hmmross STOP? Send STOP FRND 62468
1,Now GET RID OFF-Cockroach-Termite-Bedbug-Rats-Any Pest4Best DEALS inPestControlServices/Chemical/Herbal/OdorlessDIAL-N-ASK011-62222222,No,No,yes,,,GET RID OFF-Cockroach-Termite-Bedbug-Rats-Any Pest4Best DEALS inPestControlServices/Chemical/Herbal/OdorlessDIAL-N-ASK011-62222222
0,Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself.,No,No,No,,,Hey cutie goes it? WALES kinda ok like hills shit still avent killed
0,I cant pick the phone right now. I will call u later,No,No,No,,,cant pick phone right call u later
0,"Sorry, I'll call later..hope u knw..",No,No,No,,,Sorry I'll call laterhope u knw
0,U predict wat time U'll finish buying?,No,No,No,,,U predict wat time U'll finish buying?
0,He says hi and to get your back to uganda,No,No,No,,,says hi get back uganda
1,	Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,No,No,yes,,,Jamster! get free wallpaper text HEART 88888 now! T&C apply 16 Need Help? Call 08701213186
0,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan?,No,No,No,,,Lol! U drunkard! hair moment Yeah still 4 tonight Wats plan?
0,I sent them. Have u got that?,No,No,No,,,sent u got that?
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930706.,No,No,yes,,,want New Nokia 3510i colour phone DeliveredTomorrow? 300 free minutes mobile + 100 free texts + Free Camcorder reply call 08000930706
0,I cant pick the phone right now. Urgent?,No,No,No,,,cant pick phone right Urgent?
0,Honeybee Said: *I'm d Sweetest in d World* God Said: U Havnt Met d Person Reading This Msg,No,No,No,,,Honeybee Said: *I'm Sweetest World* God Said: U Havnt Met Person Reading Msg
0,So is there anything specific I should be doing with regards to jaklin or what because idk,No,No,No,,,anything specific regards jaklin idk
0,I need... Coz i never go before,No,No,No,,,need Coz never go
1,"call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",No,No,yes,,,call 08707509020 20p per min NTT Ltd PO Box 1327 Croydon CR9 5WB 0870k
0,"Sorry, I'll came to ur place later..",No,No,No,,,Sorry I'll came ur place later
0,You will be in the place of that man�so be alert�,No,No,No,,,place man�so alert�
0,"Solve d Case : A Man Was Found Murdered On 13 jan AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. who is the murderer?",No,No,No,,,Solve Case : Man Found Murdered 13 jan AfterNoon 1His wife called Police 2Police questioned everyone 3Wife: SirI sleeping murder took place 4Cook: cooking 5Gardener: picking vegetables 6House-Maid: went 2 post office 7Children: went 2 play 8Neighbour: went 2 marriage murderer?
0,"Sorry, I have some work..",No,No,No,,,Sorry work
0,"As usual..iam fine, happy &amp; doing well..:) How r u?",No,No,No,,,usualiam fine happy &amp well:) r u?
0,Ok.ok ..then..what is ur todays plan,No,No,No,,,Okok thenwhat ur todays plan
0,"Sorry, I'll call later..busy ryt now..",No,No,No,,,Sorry I'll call laterbusy ryt
1,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199.,No,No,No,,,Get official ENGLAND poly ringtone colour flag yer mobile tonights game! Text TONE FLAG 84199
0,It is not possible,No,No,No,,,possible
0,Gud mrng dear hav a nice day�.do well..stay blessed,No,No,No,,,Gud mrng dear hav nice day�do wellstay blessed
0,Hey loverboy! I love you !! I had to tell ... I look at your picture ...I want you ... I need you ... I crave you .,No,No,No,,,Hey loverboy! love !! tell look picture want need crave
0,"Watching cartoon, listening music ; at evening had to go temple.. What about u?",No,No,No,,,Watching cartoon listening music evening go temple u?
0,Will have two more cartons off u and is very pleased with shelves,No,No,No,,,two cartons u pleased shelves
0,"Sorry, I'll call later..lets meet later..",No,No,No,,,Sorry I'll call laterlets meet later
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake�",No,No,No,,,said'' u mind go bedroom minute ? '' ''OK'' sed sexy mood came 5 minuts latr wid cake�
0,I cant pick the phone right now. I will call u back..,No,No,No,,,cant pick phone right call u back
1,	Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,yes,No,yes,,,Natalja (25/F) inviting friend Reply YES-440 NO-440 See her: wwwSMSac/u/nat27081980 STOP? Send STOP FRND 62468
1,"	Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123",No,No,yes,,,"Welcome UK-mobile-date msg FREE giving free calling 08719839835 Future mgs billed 150p daily cancel send ""go stop"" 89123"
0,Company is very good.environment is terrific. All Good..,No,No,No,,,Company goodenvironment terrific Good
1,Please complete registration process before using any service. Code=943 Tid=020001951238,No,No,No,,,Please complete registration process using service Code=943 Tid=020001951238
0,No i am not having any movies in my laptop�download�,No,No,No,,,movies laptop�download�
0,"Aight , I'll get it later",No,No,No,,,Aight I'll get later
0,Oh ho. this the first time u use these type of words..I didn�t expected this...,No,No,No,,,Oh ho first time u use type wordsI didn�t expected
1,nterested to keep your Nokia secure from theft? You can with F-Secure Mobile Security. Download free trial: http://store.ovi.com/publisher/F-Secure/?cid=f,yes,No,No,,,nterested keep Nokia secure theft? F-Secure Mobile Security Download free trial: http://storeovicom/publisher/F-Secure/?cid=f
0,"Say this slowly.? GOD,I LOVE YOU and I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people, u c miracle tomorrow..",No,No,No,,,Say slowly? GODI LOVE NEED YOUCLEAN HEART BLOODSend Ten special people u c miracle tomorrow
0,Its a part of checking IQ�.just did that for fun..,No,No,No,,,part checking IQ�just fun
1,Would you like to see my XXX pics ...they were nearly banned in the uk!,No,No,No,,,Would like see XXX pics nearly banned uk!
0,Yes fine,No,No,No,,,Yes fine
0,I anything lor. Just let me know..,No,No,No,,,anything lor let know
0,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was sleeping!!",No,No,No,,,Parents Kidz Friends n Colleagues screaming SURPRISE !! sleeping!!
1,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625",yes,No,yes,,,SMS SERVICES inclusive text credits pls goto wwwcomuknet login= 3qxj9 unsubscribe STOP extra charge help 08702840625
0,"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets up in like 2 hits",No,No,No,,,Fun fact: although would think armand would eventually build tolerance shit considering much smokes gets like 2 hits
1,ROMCA Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,No,No,No,,,ROMCA Everyone around responding well presence since warm outgoing bringing real breath sunshine
0,55 that's all? Guess that's easy enough,No,No,No,,,55 that's all? Guess that's easy enough
0,The bus leaves at  &lt;#&gt;,No,No,No,,,bus leaves &lt#&gt
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201,No,No,yes,,,Ur cash-balance currently 500 pounds - maximize ur cash-in send CASH 86688 150p/msg CC: 08718720201
0,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please....,No,No,No,,,Dont flatter Tell man mine two pints carlin ten minutes please
0,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing,No,No,No,,,Hi u decide wot 2 get 4 bday ill prob jus get voucher frm virgin sumfing
0,Joy's father is John. Then John is the ____ of Joy's father. Answer?,No,No,No,,,Joy's father John John ____ Joy's father Answer?
1,No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,yes,No,yes,,,No1 Nokia tone 4 ur mob every week txt NOKIA 8007 Get txting tell ur mates wwwgetzedcouk POBox 36504 W45WQ norm150p/tone 16+
0,Yeah no probs - last night is obviously catching up with you... Speak soon,No,No,No,,,Yeah probs - last night obviously catching Speak soon
0,"Do you know why god created gap between your fingers..? So that, One who is made for you comes and fills those gaps by holding your hand with CARE..!",No,No,No,,,know god created gap fingers? One made comes fills gaps holding hand CARE!
0,Thought I didn't see you.,No,No,No,,,Thought see
0,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN,No,No,No,,,HIYA STU WOT U 2IM MUCH TRUBLE HOME MOMENT EVONE HATES EVEN U! WOT HELL AV DONE NOW? WONT U TELL TEXT BCK PLEASE LUV DAN
1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 ",No,No,yes,,,Spook mob Halloween collection logo & pic message plus free eerie tone txt CARD SPOOK 8007
0,do u think that any girl will propose u today by seing ur bloody funky  face..........................,No,No,No,,,u think girl propose u today seing ur bloody funky face
0,"Wishing you and your family Merry ""X"" mas in advance..",No,No,No,,,"Wishing family Merry ""X"" mas advance"
1,Hi 07734396840 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151,No,No,yes,,,Hi 07734396840 IBH Customer Loyalty Offer: NEW NOKIA6600 Mobile £10 TXTAUCTION!Txt word:START No:81151
0,I'm at home. Meet u here�,No,No,No,,,I'm home Meet u here�
0,We can go 4 e normal pilates after our intro...,No,No,No,,,go 4 e normal pilates intro
0,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Enjoy!!!",No,No,No,,,1) Go write msg 2) Put Dictionary mode 3)Cover screen hand 4)Press &lt#&gt 5)Gently remove Ur hand Enjoy!!!
1,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg,No,No,No,,,FreeMsg Today's day ready! I'm horny & live town love sex fun & games! Netcollex Ltd 08700621170150p per msg
0,I was at bugis juz now wat... But now i'm walking home oredi... Ü so late then reply... I oso saw a top dat i like but din buy... Where r ü now?,No,No,No,,,bugis juz wat i'm walking home oredi Ü late reply oso saw top dat like din buy r ü now?
0,He also knows about lunch menu�.I know this thing,No,No,No,,,also knows lunch menu�I know thing
0,Still i have not checked it my dear..,No,No,No,,,Still checked dear
0,As per your request 'Melle Melle (Onnukoodi)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,No,No,No,,,per request 'Melle Melle (Onnukoodi)' set callertune Callers Press *9 copy friends Callertune
0,Hey... Why dont we just go watch x men and have lunch... Haha,No,No,No,,,Hey dont go watch x men lunch Haha
0,Yup ok� I am agreed..,No,No,No,,,Yup ok� agreed
0,Hey we can go jazz power yoga hip hop kb and yogasana,No,No,No,,,Hey go jazz power yoga hip hop kb yogasana
0,Does she usually take fifteen minutes to respond to a yes or no question,No,No,No,,,usually take fifteen minutes respond yes question
0,"Goodmorning, Today i am late for 5min.",No,No,No,,,Goodmorning Today late 5min
1,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888!,No,No,yes,,,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join UK's largest Dogging Network bt Txting GRAVEL 69888!
0,I keep ten rs in my shelf to purchase a ball..,No,No,No,,,keep ten rs shelf purchase ball
0,Jesus christ bitch I'm trying to give you drugs answer your phone,No,No,No,,,Jesus christ bitch I'm trying give drugs answer phone
0,Hope you are ENJOYING a great day.,No,No,No,,,Hope ENJOYING great day
0,And you! Will expect you whenever you text! Hope all goes well tomo,No,No,No,,,you! expect whenever text! Hope goes well tomo
0,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!,No,No,No,,,took hooch walk toaday fell over! Splat! Grazed knees everything! stayed home! See tomorrow!
0,In da car park,No,No,No,,,da car park
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood.",No,No,No,,,said'' u mind go bedroom minute ? '' ''OK'' sed sexy mood
1,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186,yes,No,yes,,,Enjoy jamster videosound gold club credits 2 new videosounds+2 logos+musicnews! get fun jamstercouk! 16+only Help? call: 09701213186
0,Eat jap done oso aft ur lect wat... Ü got lect at 12 rite...,No,No,No,,,Eat jap done oso aft ur lect wat Ü got lect 12 rite
